Molecule_ChEMBL_ID,Standard_Value,Smiles_x,molecule_class,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles_y
CHEMBL4114267,7.0,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)OCC2(F)F)n1,active,0.0,404.35,3.0,3.0,2.24,126.28,7.0,2.0,0.0,3.0,N,0.81,2.98,2.98,2.0,MOL,-1.0,29.0,8.0,3.0,0.0,404.1209,NEUTRAL,C18H15F3N6O2,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)OCC2(F)F)n1
CHEMBL3916194,7.4,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(F)cc(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,active,0.0,434.49,2.0,2.0,4.62,83.76,5.0,1.0,0.0,2.0,N,0.75,5.04,5.04,2.0,MOL,-1.0,32.0,5.0,2.0,0.0,434.1918,NEUTRAL,C25H24F2N4O,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(F)cc(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1
CHEMBL392060,7.7,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,526.1,4.0,5.0,3.47,90.39,6.0,1.0,1.0,7.0,N,0.59,3.42,3.01,1.0,MOL,-1.0,35.0,8.0,1.0,1.0,525.2064,NEUTRAL,C25H36ClN3O5S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL2386720,8.0,C[C@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)N=C(N)OCC1(F)F,active,0.0,424.77,6.0,11.0,2.59,126.28,7.0,2.0,0.0,3.0,N,0.78,3.07,3.07,2.0,MOL,-1.0,29.0,8.0,3.0,0.0,424.0662,NEUTRAL,C17H12ClF3N6O2,C[C@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL2203383,8.0,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)ccc21,active,0.0,267.26,3.0,3.0,3.52,43.85,4.0,0.0,0.0,1.0,N,0.5,3.35,3.35,4.0,MOL,-1.0,20.0,4.0,0.0,0.0,267.0808,NEUTRAL,C15H10FN3O,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)ccc21
CHEMBL1090210,8.0,O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@H]2C1)C1CC1,active,0.0,518.0,4.0,8.0,3.93,89.54,5.0,1.0,1.0,5.0,N,0.65,3.53,3.53,2.0,MOL,-1.0,33.0,6.0,1.0,1.0,517.0596,NEUTRAL,C22H22ClF2NO5S2,O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@H]2C1)C1CC1
CHEMBL236184,8.3,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,528.12,6.0,15.0,3.72,90.39,6.0,1.0,1.0,7.0,N,0.58,3.59,3.34,1.0,MOL,-1.0,35.0,8.0,1.0,1.0,527.2221,NEUTRAL,C25H38ClN3O5S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL3891403,8.4,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CC(F)(F)C3)cc1C21N=C(C)C(N)=N1,active,0.0,417.5,2.0,2.0,4.23,69.2,5.0,1.0,0.0,4.0,N,0.8,3.81,3.81,1.0,MOL,-1.0,30.0,5.0,2.0,0.0,417.2228,NEUTRAL,C23H29F2N3O2,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CC(F)(F)C3)cc1C21N=C(C)C(N)=N1
CHEMBL3899794,9.5,C[P@]1(=O)OC[C@]2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1,active,0.0,518.9,1.0,1.0,5.34,78.9,6.0,0.0,2.0,2.0,N,0.5,3.67,3.67,2.0,MOL,-1.0,33.0,6.0,0.0,2.0,518.0531,NEUTRAL,C22H22ClF2O6PS,C[P@]1(=O)OC[C@]2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1
CHEMBL3659992,10.0,CCS(=O)(=O)CC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,active,0.0,519.03,1.0,1.0,4.92,77.51,5.0,0.0,1.0,6.0,N,0.54,4.11,4.11,2.0,MOL,-1.0,33.0,5.0,0.0,1.0,518.08,NEUTRAL,C23H25ClF2O5S2,CCS(=O)(=O)CC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12
CHEMBL4534005,10.0,COc1cc(-c2cn(C3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1,active,0.0,496.49,441.0,528.0,4.53,78.07,7.0,0.0,0.0,5.0,N,0.41,4.54,4.54,4.0,MOL,-1.0,36.0,8.0,0.0,0.0,496.1835,NEUTRAL,C25H23F3N6O2,COc1cc(-c2cn(C3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1
CHEMBL3629739,10.1,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCCC3(COC3)[C@@H]1COc1c(F)ccc(F)c12,active,0.0,440.9,4.0,6.0,4.5,52.6,4.0,0.0,0.0,2.0,N,0.69,4.13,4.13,2.0,MOL,-1.0,29.0,4.0,0.0,0.0,440.0661,NEUTRAL,C21H19ClF2O4S,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCCC3(COC3)[C@@H]1COc1c(F)ccc(F)c12
CHEMBL3935559,10.2,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1ccnnc1,active,0.0,571.02,1.0,1.0,3.74,112.52,8.0,0.0,1.0,6.0,N,0.44,2.15,2.15,3.0,MOL,-1.0,37.0,8.0,0.0,1.0,570.0498,NEUTRAL,C24H21ClF2N2O6S2,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1ccnnc1
CHEMBL2203385,10.5,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)cnc21,active,0.0,268.25,3.0,3.0,2.92,56.74,5.0,0.0,0.0,1.0,N,0.5,2.5,2.5,4.0,MOL,-1.0,20.0,5.0,0.0,0.0,268.076,NEUTRAL,C14H9FN4O,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)cnc21
CHEMBL3672720,11.0,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CCC21CC1,active,0.0,350.85,2.0,2.0,4.11,63.63,4.0,1.0,0.0,1.0,N,0.84,4.14,4.14,2.0,MOL,-1.0,25.0,4.0,2.0,0.0,350.1298,NEUTRAL,C20H19ClN4,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CCC21CC1
CHEMBL240070,12.0,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,500.06,3.0,4.0,2.94,90.39,6.0,1.0,1.0,7.0,N,0.62,2.89,2.81,1.0,MOL,-1.0,33.0,8.0,1.0,1.0,499.1908,NEUTRAL,C23H34ClN3O5S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL3937729,12.0,[C-]#[N+]c1cc(Cl)cc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1,active,0.0,446.98,2.0,2.0,5.98,64.33,4.0,1.0,1.0,2.0,N,0.58,3.75,3.75,2.0,MOL,-1.0,32.0,5.0,2.0,1.0,446.1873,NEUTRAL,C26H27ClN4O,[C-]#[N+]c1cc(Cl)cc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1
CHEMBL2386724,12.0,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F,active,0.0,434.2,4.0,6.0,3.37,102.49,6.0,2.0,0.0,3.0,N,0.77,3.82,3.82,2.0,MOL,-1.0,28.0,7.0,3.0,0.0,433.032,NEUTRAL,C16H12Cl2F3N5O2,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL95,12.21,Nc1c2c(nc3ccccc13)CCCC2,active,4.0,198.27,240.0,3615.0,2.7,38.91,2.0,1.0,0.0,0.0,Y,0.71,2.63,1.25,2.0,MOL,0.0,15.0,2.0,2.0,0.0,198.1157,BASE,C13H14N2,Nc1c2c(nc3ccccc13)CCCC2
CHEMBL3909054,12.9,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1cncnc1,active,0.0,571.02,1.0,1.0,3.74,112.52,8.0,0.0,1.0,6.0,N,0.44,2.42,2.42,3.0,MOL,-1.0,37.0,8.0,0.0,1.0,570.0498,NEUTRAL,C24H21ClF2N2O6S2,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1cncnc1
CHEMBL236182,13.0,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)[C@@H](C)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,514.09,3.0,4.0,3.33,90.39,6.0,1.0,1.0,7.0,N,0.6,3.31,3.16,1.0,MOL,-1.0,34.0,8.0,1.0,1.0,513.2064,NEUTRAL,C24H36ClN3O5S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)[C@@H](C)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL2386726,13.0,C[C@]1(c2nc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,active,0.0,438.74,5.0,8.0,2.91,107.42,7.0,2.0,0.0,4.0,N,0.71,3.79,3.78,2.0,MOL,-1.0,29.0,8.0,3.0,0.0,438.063,NEUTRAL,C15H12ClF5N6O2,C[C@]1(c2nc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL2203382,13.8,Fc1ccc2nc(-c3ccc4[nH]ccc4c3)oc2n1,active,0.0,253.24,3.0,3.0,3.51,54.71,3.0,1.0,0.0,1.0,N,0.53,3.13,3.13,4.0,MOL,-1.0,19.0,4.0,1.0,0.0,253.0651,NEUTRAL,C14H8FN3O,Fc1ccc2nc(-c3ccc4[nH]ccc4c3)oc2n1
CHEMBL3629738,13.9,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCC[C@]3(CCOC3)[C@@H]1COc1c(F)ccc(F)c12,active,0.0,454.92,7.0,17.0,4.89,52.6,4.0,0.0,0.0,2.0,N,0.65,4.41,4.41,2.0,MOL,-1.0,30.0,4.0,0.0,0.0,454.0817,NEUTRAL,C22H21ClF2O4S,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCC[C@]3(CCOC3)[C@@H]1COc1c(F)ccc(F)c12
CHEMBL392059,14.0,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)C[C@@H]3C)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,514.09,3.0,4.0,3.33,90.39,6.0,1.0,1.0,7.0,N,0.6,3.31,3.16,1.0,MOL,-1.0,34.0,8.0,1.0,1.0,513.2064,NEUTRAL,C24H36ClN3O5S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)C[C@@H]3C)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL2386719,14.0,C[C@]1(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,active,0.0,390.33,4.0,6.0,1.94,126.28,7.0,2.0,0.0,3.0,N,0.82,2.46,2.46,2.0,MOL,-1.0,28.0,8.0,3.0,0.0,390.1052,NEUTRAL,C17H13F3N6O2,C[C@]1(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F
CHEMBL240071,14.0,O=C(OC1([C@H]2CCC[C@@H](CC(F)(F)F)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1,active,0.0,554.03,2.0,2.0,3.48,90.39,6.0,1.0,1.0,7.0,N,0.56,2.9,2.82,1.0,MOL,-1.0,36.0,8.0,1.0,1.0,553.1625,NEUTRAL,C23H31ClF3N3O5S,O=C(OC1([C@H]2CCC[C@@H](CC(F)(F)F)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1
CHEMBL2048305,14.0,CNc1ccc(-c2nc3ccc(OC)cc3s2)c(F)n1,active,0.0,289.34,1.0,1.0,3.55,47.04,5.0,1.0,0.0,3.0,N,0.75,3.37,3.37,3.0,MOL,-1.0,20.0,4.0,1.0,0.0,289.0685,NEUTRAL,C14H12FN3OS,CNc1ccc(-c2nc3ccc(OC)cc3s2)c(F)n1
CHEMBL1086287,14.0,O=S(=O)(NC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C(F)(F)F,active,0.0,559.96,3.0,6.0,4.54,89.54,5.0,1.0,1.0,5.0,N,0.54,5.18,4.34,2.0,MOL,-1.0,35.0,6.0,1.0,1.0,559.0313,ACID,C21H19ClF5NO5S2,O=S(=O)(NC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C(F)(F)F
CHEMBL205907,15.0,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccccc3)c2)C1=O,active,0.0,506.69,5.0,9.0,4.99,104.53,4.0,3.0,1.0,12.0,N,0.38,4.71,4.71,2.0,MOL,-1.0,37.0,7.0,4.0,1.0,506.3257,NEUTRAL,C30H42N4O3,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccccc3)c2)C1=O
CHEMBL236193,15.0,O=C(O[C@H]1CCC2CCCC1N2S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,active,0.0,510.1,2.0,2.0,4.5,70.16,5.0,0.0,1.0,4.0,N,0.6,3.81,1.75,1.0,MOL,-1.0,34.0,7.0,0.0,1.0,509.2115,BASE,C25H36ClN3O4S,O=C(O[C@H]1CCC2CCCC1N2S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1
CHEMBL3659994,15.0,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCO[C@@H](CCC(O)CO)[C@@H]1COc1c(F)ccc(F)c12,active,0.0,488.94,1.0,1.0,3.22,93.06,6.0,2.0,0.0,6.0,N,0.65,2.75,2.75,2.0,MOL,-1.0,32.0,6.0,2.0,0.0,488.0872,NEUTRAL,C22H23ClF2O6S,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCO[C@@H](CCC(O)CO)[C@@H]1COc1c(F)ccc(F)c12
CHEMBL396543,16.0,O=C(OC[C@H]1CCC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,active,0.0,560.16,2.0,2.0,5.71,70.16,5.0,0.0,2.0,6.0,N,0.45,5.07,3.01,2.0,MOL,-1.0,38.0,7.0,0.0,2.0,559.2272,BASE,C29H38ClN3O4S,O=C(OC[C@H]1CCC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1
CHEMBL3672702,16.0,CC[C@@H](C)Oc1ccc2c(c1)C1(N=C(C)C(N)=N1)[C@]1(CC[C@H](OC)CC1)C2,active,0.0,369.51,2.0,2.0,3.98,69.2,5.0,1.0,0.0,4.0,N,0.87,4.39,4.39,1.0,MOL,-1.0,27.0,5.0,2.0,0.0,369.2416,NEUTRAL,C22H31N3O2,CC[C@@H](C)Oc1ccc2c(c1)C1(N=C(C)C(N)=N1)[C@]1(CC[C@H](OC)CC1)C2
CHEMBL3672729,16.0,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CCC21CC1,active,0.0,374.88,2.0,2.0,4.59,74.53,4.0,1.0,0.0,1.0,N,0.79,5.22,5.22,2.0,MOL,-1.0,27.0,4.0,2.0,0.0,374.1298,NEUTRAL,C22H19ClN4,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CCC21CC1
CHEMBL3905561,16.5,COc1ccc(S(=O)(=O)CC[C@@H]2OCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OCC23)cn1,active,0.0,600.06,1.0,1.0,4.35,108.86,8.0,0.0,1.0,7.0,N,0.39,3.57,3.57,3.0,MOL,-1.0,39.0,8.0,0.0,1.0,599.0651,NEUTRAL,C26H24ClF2NO7S2,COc1ccc(S(=O)(=O)CC[C@@H]2OCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OCC23)cn1
CHEMBL208350,17.0,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3cccc(C)c3)c2)C1=O,active,0.0,520.72,1.0,1.0,5.3,104.53,4.0,3.0,2.0,12.0,N,0.35,5.22,5.22,2.0,MOL,-1.0,38.0,7.0,4.0,2.0,520.3413,NEUTRAL,C31H44N4O3,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3cccc(C)c3)c2)C1=O
CHEMBL208504,17.0,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc(F)c(Cl)c3)c2)C1=O,active,0.0,559.13,1.0,1.0,5.78,104.53,4.0,3.0,2.0,12.0,N,0.31,5.45,5.45,2.0,MOL,-1.0,39.0,7.0,4.0,2.0,558.2773,NEUTRAL,C30H40ClFN4O3,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc(F)c(Cl)c3)c2)C1=O
CHEMBL3913223,17.0,CC#Cc1cncc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1,active,0.0,426.56,2.0,2.0,4.54,72.86,5.0,1.0,0.0,2.0,N,0.72,5.19,5.19,2.0,MOL,-1.0,32.0,5.0,2.0,0.0,426.242,NEUTRAL,C27H30N4O,CC#Cc1cncc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1
CHEMBL240284,17.0,O=C(OC1([C@H]2CCC[C@@H](c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC[C@@H](O)C1,active,0.0,541.02,2.0,2.0,4.64,87.15,5.0,1.0,1.0,5.0,N,0.6,4.12,4.12,2.0,MOL,-1.0,36.0,7.0,1.0,1.0,540.1297,NEUTRAL,C25H27ClF2N2O5S,O=C(OC1([C@H]2CCC[C@@H](c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC[C@@H](O)C1
CHEMBL236183,17.0,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,514.09,3.0,4.0,3.33,90.39,6.0,1.0,1.0,8.0,N,0.57,2.95,2.8,1.0,MOL,-1.0,34.0,8.0,1.0,1.0,513.2064,NEUTRAL,C24H36ClN3O5S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL3800453,17.36,O=C(COC(=O)c1ccc(O)c(O)c1)Nc1c2c(nc3ccccc13)CCCC2,active,0.0,392.41,4.0,4.0,3.32,108.75,6.0,3.0,0.0,4.0,N,0.46,3.77,3.73,3.0,MOL,-1.0,29.0,7.0,3.0,0.0,392.1372,NEUTRAL,C22H20N2O5,O=C(COC(=O)c1ccc(O)c(O)c1)Nc1c2c(nc3ccccc13)CCCC2
CHEMBL3984227,18.0,Nc1ncccc1S(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12,active,0.0,585.05,1.0,1.0,3.93,125.65,8.0,1.0,1.0,6.0,N,0.46,2.9,2.9,3.0,MOL,-1.0,38.0,8.0,2.0,1.0,584.0654,NEUTRAL,C25H23ClF2N2O6S2,Nc1ncccc1S(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12
CHEMBL3286985,18.0,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(O)c1O,active,0.0,400.84,2.0,2.0,3.04,84.06,7.0,2.0,0.0,3.0,N,0.52,4.15,4.14,4.0,MOL,-1.0,27.0,6.0,2.0,0.0,400.0285,NEUTRAL,C19H13ClN2O4S,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(O)c1O
CHEMBL3286984,18.0,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Br)c1O,active,0.0,463.74,2.0,2.0,4.1,63.83,6.0,1.0,0.0,3.0,N,0.5,5.22,5.19,4.0,MOL,-1.0,27.0,5.0,1.0,0.0,461.9441,NEUTRAL,C19H12BrClN2O3S,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Br)c1O
CHEMBL3971184,18.7,O=c1ccc(S(=O)(=O)CC[C@@H]2OCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OCC23)c[nH]1,active,0.0,586.03,1.0,1.0,3.64,119.6,7.0,1.0,1.0,6.0,N,0.47,2.3,2.3,3.0,MOL,-1.0,38.0,8.0,1.0,1.0,585.0494,NEUTRAL,C25H22ClF2NO7S2,O=c1ccc(S(=O)(=O)CC[C@@H]2OCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OCC23)c[nH]1
CHEMBL3672726,19.0,CO[C@H]1CC[C@]2(CCc3ccc(-c4cncc(Cl)c4)cc3C23N=C(C)C(N)=N3)CC1,active,0.0,422.96,2.0,2.0,4.91,72.86,5.0,1.0,0.0,2.0,N,0.75,4.73,4.73,2.0,MOL,-1.0,30.0,5.0,2.0,0.0,422.1873,NEUTRAL,C24H27ClN4O,CO[C@H]1CC[C@]2(CCc3ccc(-c4cncc(Cl)c4)cc3C23N=C(C)C(N)=N3)CC1
CHEMBL93124,19.0,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,active,0.0,256.33,13.0,76.0,3.71,45.15,4.0,2.0,0.0,2.0,N,0.73,3.31,3.3,3.0,MOL,0.0,18.0,3.0,2.0,0.0,256.067,NEUTRAL,C14H12N2OS,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1
CHEMBL1744460,19.0,[3H]C([3H])([3H])N(c1ccc(-c2nc3ccc(O)cc3s2)cn1)C([3H])([3H])[3H],active,0.0,283.39,2.0,3.0,3.13,49.25,5.0,1.0,0.0,2.0,N,0.78,3.32,3.31,3.0,MOL,-1.0,19.0,4.0,1.0,0.0,271.0779,NEUTRAL,C14H13N3OS,[3H]C([3H])([3H])N(c1ccc(-c2nc3ccc(O)cc3s2)cn1)C([3H])([3H])[3H]
CHEMBL4113786,19.0,C[C@]1(c2nc(NC(=O)c3ncc(C#CCO)cc3Cl)ccc2F)N=C(N)OCC1(F)F,active,0.0,453.81,3.0,3.0,2.06,122.72,7.0,3.0,0.0,3.0,N,0.61,2.92,2.92,2.0,MOL,-1.0,31.0,8.0,4.0,0.0,453.0816,NEUTRAL,C19H15ClF3N5O3,C[C@]1(c2nc(NC(=O)c3ncc(C#CCO)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL2048309,19.0,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)c(F)n1,active,0.0,285.28,1.0,1.0,2.77,81.15,4.0,2.0,0.0,3.0,N,0.72,1.94,1.94,3.0,MOL,-1.0,21.0,5.0,3.0,0.0,285.0914,NEUTRAL,C15H12FN3O2,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)c(F)n1
CHEMBL236188,20.0,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(F)c(F)c1,active,0.0,529.65,3.0,4.0,3.34,90.39,6.0,1.0,1.0,7.0,N,0.58,3.27,3.02,1.0,MOL,-1.0,36.0,8.0,1.0,1.0,529.2422,NEUTRAL,C25H37F2N3O5S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(F)c(F)c1
CHEMBL394132,20.0,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(CCO)(OC)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,529.1,3.0,4.0,4.19,96.38,6.0,1.0,1.0,8.0,N,0.54,2.99,2.99,1.0,MOL,-1.0,35.0,8.0,1.0,1.0,528.2061,NEUTRAL,C25H37ClN2O6S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(CCO)(OC)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL570378,22.0,CNc1ccc(-c2nc3ccc(O)cc3s2)cn1,active,0.0,257.32,2.0,4.0,3.11,58.04,5.0,2.0,0.0,2.0,N,0.74,2.68,2.67,3.0,MOL,-1.0,18.0,4.0,2.0,0.0,257.0623,NEUTRAL,C13H11N3OS,CNc1ccc(-c2nc3ccc(O)cc3s2)cn1
CHEMBL3797706,22.54,COc1ccc(CC(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1OC,active,0.0,434.49,4.0,5.0,3.86,86.75,6.0,1.0,0.0,7.0,N,0.57,3.84,3.83,3.0,MOL,-1.0,32.0,7.0,1.0,0.0,434.1842,NEUTRAL,C25H26N2O5,COc1ccc(CC(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1OC
